song_id;song_name;artists;danceability;energy;loudness;speechiness;acousticness;instrumentalness;valence;tempo;artist;artist_gender;artist_popularity;popularity;artist_region;artist_category
23op9B31lF72t20r41KBtg;Gallery;{'7iMjWsjqbmYLobomSh4B64': 'Mario Vazquez'};593;651;-6904;135;169;0;323;86535;Mario Vazquez;M;43;43;North America;Solo
49eKjFkRZAIRBuv7ZrEU4e;The Wonder of You;{'7BDI9Iqt24gl4RGdS6hWs9': 'Ray Peterson'};32;453;-7927;301;406;131;289;110582;Ray Peterson;M;41;19;North America;Solo
4wlL8MQ1V1UverYfXnan9v;Annabella;{'7vpRSadEAzLs0ikY7gAESe': 'Hamilton, Joe Frank & Reynolds'};0.52;0.656;-3.866;0.0243;0.335;0.00000772;0.549;98.111;Hamilton, Joe Frank & Reynolds;M;42;6;North America;Band
5t8gNiqEGn8LkPZ1eMGVxa;I Never Can Say Goodbye;{'6V6WCgi7waF55bJmylC4H5': 'Gloria Gaynor'};671;703;-11514;262;355;0;963;122917;Gloria Gaynor;F;67;35;North America;Solo
0qRR9d89hIS0MHRkQ0ejxX;Rich Girl;{'77tT1kLj6mCWtFNqiOmP9H': 'Daryl Hall & John Oates'};573;683;-6644;176;461;0;817;169519;Daryl Hall & John Oates;M;77;67;North America;Band
5tRmoZRoupvMYPV1oezFrH;X;{'4O15NlyKLIASxsJ0PrXPfz': 'Lil Uzi Vert'};623;58;-7076;332;43;0;301;163159;Lil Uzi Vert;M;89;60;North America;Solo
2woOKDGdPEh9XOKxjcPoBv;Never Gonna Let Him Know;{'3AOPsb5oGscweRef0jCI1p': 'Debbie Taylor'};336;725;-4681;573;702;0;833;174228;Debbie Taylor;F;22;17;North America;Solo
49qkJtDdi3KHmENFzleve4;L-O-V-E (Love);{'3dkbV4qihUeMsqN4vBGg93': 'Al Green'};665;468;-9558;27;19;0;699;109432;Al Green;M;70;37;North America;Solo
2zOWuWdyuMqOoboNRKlJO0;Pretty Boy Swag;{'6GMYJwaziB4ekv1Y6wCDWS': 'Soulja Boy'};835;437;-5108;722;141;0;128;123126;Soulja Boy;M;72;64;North America;Solo
3KD3Fi5WxRj9unMnmOVDrh;The Little White Cloud That Cried;{'5NX29TmuYrENlpvz6IgYMJ': 'Wayne Newton'};411;204;-931;281;671;0;238;67241;Wayne Newton;M;46;1;North America;Solo
0Beb3aFUCO4I1pXXexHq7l;She's All I Got;{'0DchahWJGQqrqr8PMM5zQD': 'Johnny Paycheck'};613;542;-12121;427;787;0;806;141334;Johnny Paycheck;M;55;40;North America;Solo
2EI8uljBPaI23VUr2tv4eS;Jam;{'3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'};884;96;-4613;721;487;228;617;116273;Michael Jackson;M;85;56;North America;Solo
66wkmlfx3H0Oqg1frvJjhu;Get Up and Boogie - That's Right;{'5QHvbEwccF3WANUD5lEIuA': 'Silver Convention'};797;552;-1486;303;117;132;967;104988;Silver Convention;F;42;31;Europe;Band
56aCFmwTdm1me0suarfiWn;There's No Living Without Your Loving;{'6lHC2EQMEMZiEmSfFloarn': 'Peter And Gordon'};402;675;-8872;438;596;0;672;104505;Peter And Gordon;M;43;9;Europe;Band
1GY8zOFi8rC39xXnD0tKO8;Rescue Me;{'6k3YMXJ1MJLgUEAlSPC6hA': 'Fontella Bass'};678;544;-9468;326;668;962;963;122735;Fontella Bass;F;55;64;North America;Solo
67ncYmW29pNJJY2yXuLPwT;You Know How We Do It;{'3Mcii5XWf6E0lrY3Uky4cA': 'Ice Cube'};743;652;-6269;342;231;388;544;92876;Ice Cube;M;75;51;North America;Solo
35k31HZI4z9PbBOioaI4dZ;Working for the Weekend;{'2CLVPk9FcywjClBcTvWPkT': 'Loverboy'};515;766;-12768;343;249;103;774;146911;Loverboy;M;60;65;North America;Band
1Oy02qb3UByrJhUgONgJaJ;www.memory;{'4mxWe1mtYIYfP040G38yvS': 'Alan Jackson'};701;503;-7535;26;572;0;726;94073;Alan Jackson;M;75;33;North America;Solo
0KhXVmAN4sqeEgsqRd39f2;You Used to Love Me;{'5NDMothbpdpq2xHqSjrrWn': 'Faith Evans'};702;458;-8195;35;247;164;678;89271;Faith Evans;F;69;55;North America;Solo
69uJi5QsBtqlYkGURTBli8;I Can't Make You Love Me;{'4KDyYWR7IpxZ7xrdYbKrqY': 'Bonnie Raitt'};588;149;-16728;319;846;965;113;124689;Bonnie Raitt;F;62;64;North America;Solo
60DmpUd1BnemzjASiUewnf;The Poor Side Of Town;{'3TiISqKS6ESlMQ4WFfZJw2': 'Johnny Rivers'};423;467;-12194;317;722;238;553;104165;Johnny Rivers;M;50;35;North America;Solo
4UKCKdYiLN6IMA5ZESUTL7;the remedy for a broken heart (why am I so in love);{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'};699;304;-11192;993;779;993;271;119705;XXXTENTACION;M;93;77;North America;Solo
46pITDSOoxdYEqeqa1MS9f;Hands On the Radio;{'7wtiiuXdnWtATBrAxU9fnQ': 'Henry Lee Summer'};58;643;-12095;303;196;0;57;130305;Henry Lee Summer;M;29;14;North America;Solo
3NInJlfnLUHYSParptiJIS;Boy Blue;{'2BTZIqw0ntH9MvilQ3ewNY': 'Cyndi Lauper'};757;604;-13324;292;986;431;916;119856;Cyndi Lauper;F;74;31;North America;Solo
2vmje2WHwDSlZqa9913n74;Love You So Much;{'2y2vaJMlqKJEAW84HUf98H': 'The New Colony Six'};495;471;-12342;293;128;0;863;135103;The New Colony Six;M;14;10;North America;Band
39iKJpLPhsDTOzH2lXliWF;(Your Love Has Lifted Me) Higher And Higher;{'1vnIL4DMlivP55ioM6KitW': 'Rita Coolidge'};656;646;-9169;336;575;464;75;117586;Rita Coolidge;F;50;40;North America;Solo
4urd42euwvihhC3j1G8Jt2;Living In Sin;{'58lV9VcRSjABbAbfWS6skp': 'Bon Jovi'};267;793;-712;415;247;0;526;174118;Bon Jovi;M;82;48;North America;Band
3JNEXPTnSxqlxNqhTW61D2;All Bad;{'1uNFoZAHBGtllmzznpCI3s': 'Justin Bieber'};696;419;-8198;256;18;8;353;96482;Justin Bieber;M;94;46;North America;Solo
0gkEEKRTwtLdz8NDEfidJ3;I Could Never Be President;{'4OGuNAnRFWZOgOA2d51taz': 'Johnnie Taylor'};662;384;-17669;33;195;176;92;112315;Johnnie Taylor;M;50;5;North America;Solo
0sWuCk3I32giCWbub1ySZC;Love Gets Me Every Time;{'5e4Dhzv426EvQe3aDb64jL': 'Shania Twain'};737;693;-7045;273;264;11;962;123055;Shania Twain;F;74;47;North America;Solo
2Cg2uadavVu5rbK3x1cedY;Let's Get Blown;{'7hJcb9fa4alzcOq3EaNPoG': 'Snoop Dogg'};939;634;-46;195;409;11;717;106008;Snoop Dogg;M;87;46;North America;Solo
1AkTjO1bbDkkyaUbB5bxyj;Hurt By Love;{'7yQyT3GaAXmzJMf6Vt1ZZj': 'Inez Foxx'};738;574;-11411;348;724;0;871;83575;Inez Foxx;F;11;8;North America;Solo
10uFwm8Jk3vEgvQdF2iwEL;American City Suite (Album Version);{'68aHfbY66586eamohlITc3': 'Cashman & West'};449;379;-13986;369;78;283;448;132757;Cashman & West;M;13;7;North America;Band
1WYokrkFOb9TFVuTrmxTTt;Tequila Sunrise - 2013 Remaster;{'0ECwFtbIWEVNwjlrfc6xoL': 'Eagles'};632;397;-12855;265;536;421;731;110578;Eagles;M;80;61;North America;Band
4mZsyuthp695XQWwb2g3qe;Leave Right Now;{'2U6gqwyl9F33YxawnFrZG7': 'Will Young'};639;456;-8612;391;141;0;372;81988;Will Young;M;57;54;Europe;Solo
3dOfHE5J4Qsj1hJ35vnfn4;Get It While You Can;{'4NgfOZCL9Ml67xzM0xzIvC': 'Janis Joplin'};39;443;-9629;298;58;184;344;147016;Janis Joplin;F;69;41;North America;Solo
6otraxvXsHr0s92xdV6kSm;Come See About Me;{'1rHh0AI30JhKrbzKIFjFNd': 'Jr. Walker & The All Stars'};789;529;-10983;64;482;439;865;125635;Jr. Walker & The All Stars;M;61;19;North America;Band
5kYDqyWWSHap8GAQs40Hhw;Beautiful Soul;{'2Hjj68yyUPiC0HKEOigcEp': 'Jesse McCartney'};66;666;-4342;472;759;0;933;89975;Jesse McCartney;M;68;51;North America;Solo
3dXSVFWK1s0PgtMrAifdDd;I.O.U.;{'3g229vTyhsdwm9SO2p1FPL': 'Lee Greenwood'};364;142;-21084;331;624;0;275;6568;Lee Greenwood;M;48;34;North America;Solo
3UAbTey1XDtdb9EKQq1lXf;A Love Song;{'4tw2Lmn9tTPUv7Gy7mVPI4': 'Kenny Rogers'};411;182;-18777;333;787;597;18;173201;Kenny Rogers;M;70;38;North America;Solo
7rDcULv8vV16vetBjPJhuE;How Do You Like Me Now?!;{'2bA6fzP0lMAQ4kz6CF61w8': 'Toby Keith'};65;679;-8937;317;712;863;699;10949;Toby Keith;M;73;55;North America;Solo
7FkwSaSBFvLUWCWlpeiV6h;In Some Time;{'3KzYAUHiKXCKpisQgRD2Ja': 'Ronnie Dove'};302;446;-9654;337;534;107;519;114833;Ronnie Dove;M;18;1;North America;Solo
4kurdM4wmKq02Wq1md5hq0;I'll Make Him Love Me;{'2UocIcNiHj5n4tj1CnBzRq': 'Barbara Lewis'};484;686;-731;365;342;119;492;128125;Barbara Lewis;F;44;1;North America;Solo
2F1tiSvwwzEpMyEEfVGyaA;Tell It Like It Is;{'34jw2BbxjoYalTp8cJFCPv': 'Heart'};306;422;-13578;345;387;11;671;201042;Heart;F;71;23;North America;Band
7K2WpmETOAeCwEW5RlgOvA;Don't Stop It Now;{'72VzFto8DYvKHocaHYNWSi': 'Hot Chocolate'};692;645;-6029;321;35;407;84;109743;Hot Chocolate;M;63;18;Europe;Band
6SvOdNsEfi7EDB0oFtH3YG;Go Away Little Girl;{'5ZEAzHE2TzAwUcOj6jMIgf': 'Donny Osmond'};302;521;-5391;354;72;474;364;101814;Donny Osmond;M;62;29;North America;Solo
6reuJxDtjebwc9FB6rNpp0;Don't Blink;{'3grHWM9bx2E9vwJCdlRv9O': 'Kenny Chesney'};604;605;-8516;352;115;122;647;147925;Kenny Chesney;M;78;55;North America;Solo
7dXKdjpOaH2iwfFKmUj7aq;Speak Now;{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'};706;63;-3751;295;111;0;714;118958;Taylor Swift;F;97;52;North America;Solo
1UDvle1TGl3MbSTWViUqyU;Good Time Music;{'4DQj1q0unpi9KF8jO1Wqks': 'The Beau Brummels'};305;809;-11943;629;462;0;649;183628;The Beau Brummels;M;36;0;North America;Band
5KYd5XHo3kGVPiVIVEuKLq;So Close;{'6G7PZ5QfWCPDMxTJ48vYwG': 'Dina Carroll'};459;497;-10961;314;279;0;22;174746;Dina Carroll;F;38;15;Europe;Solo
3Dqb6Cn8oqPmpCEJndHwCm;New Sensation;{'1eClJfHLoDI4rZe5HxzBFv': 'INXS'};679;946;-5281;638;655;346;89;115425;INXS;M;71;59;Australia;Band
7aamX7qdp74jLdl4ZZsRCi;On the Wings of a Nightingale Originally Performed By the Everly Brothers - Tribute Version;{'4mNfOTm9TO3w8v3TIzaNZ7': 'New Tribute Kings'};639;594;-11203;355;411;0;731;131791;New Tribute Kings;M;42;5;Europe;Band
66x58Ub5bYqMlCds63aBWD;Where Did Our Love Go;{'2uA0g2bLN2rIGZDkx671Ig': 'Donnie Elbert'};751;639;-7613;418;552;164;908;127956;Donnie Elbert;M;34;16;North America;Solo
4HIcn25dIDQgUURWvGKRUq;So Much in Love;{'2VbrivHnDf4Z43xPTgqvym': 'Timothy B. Schmit'};698;326;-14089;321;699;0;628;77443;Timothy B. Schmit;M;35;30;North America;Solo
1dUHF4RyMmMTveJ0Rby6Xm;Can’t Take A Joke;{'3TVXtAsR1Inumwj472S9r4': 'Drake'};761;598;-7249;182;128;0;447;173897;Drake;M;99;68;North America;Solo
4u3oXuVeOGoByIMz9pnOKf;Closer To The Heart;{'2Hkut4rAAyrQxRdof7FVJq': 'Rush'};374;804;-9209;899;155;0;561;144995;Rush;M;71;58;North America;Band
06ZJ2PnuA2aumouI5lOwZ5;There's A Party Going On;{'4U36LFTreFy2mWIhqOsSBq': 'Yvonne'};798;705;-11501;655;893;205;601;119387;Yvonne;F;5;8;North America;Solo
3cL9ivTyGpd7XMpB4Img2I;Why You Treat Me So Bad;{'4kEAjV4pCBOkoowYYQydvO': 'Club Nouveau'};0.674;0.59;-10.296;0.157;0.222;0;0.58;98.728;Club Nouveau;M,F;44;39;North America;Band
1F43XlPBiwAUUIhrUGzylO;Never Ending Story;{'7LTzUnZaptYfAFmvqW5M6D': 'Limahl'};599;622;-13971;296;359;235;851;122312;Limahl;M;61;68;Europe;Solo
7bG5NDhlrDel1aNofKPNf6;Spark;{'1KsASRNugxU85T0u6zSg32': 'Tori Amos'};351;738;-4309;38;797;521;475;138025;Tori Amos;F;60;36;North America;Solo
3zegqwnrcwb8cNG6UqGDGc;Peace In Our Time;{'4Tw2N3wdvJPGEU7JqMxFfE': 'Eddie Money'};608;821;-6887;633;362;0;41;122;Eddie Money;M;64;4;North America;Solo
5m6N98LZkgqYuuy8RMILdm;I Can't Get You Out of My Heart;{'7egNqIGRldMzifHoh8pib6': 'Al Martino'};186;374;-12833;399;961;368;284;78675;Al Martino;M;49;19;North America;Solo
28mv40MzspRZn0PBcO2itT;Act A Fool;{'3ipn9JLAPI5GUEo4y4jcoi': 'Ludacris'};568;904;-2497;349;221;0;799;109331;Ludacris;M;79;61;North America;Solo
6k6yVo0nobVomoqbD1yMvc;Right Away - Remastered;{'2hl0xAkS2AIRAu23TVMBG1': 'Kansas'};708;804;-7669;314;319;821;96;129226;Kansas;M;71;15;North America;Band
1QZFn6QUNHfCp8s06C91hw;DOA;{'7jy3rLJdDQY21OgRLCZ9sD': 'Foo Fighters'};462;913;-4298;74;189;142;72;145522;Foo Fighters;M;81;55;North America;Band
1VOnZafgOKntsHk7RvskL2;Life In Mono;{'4Ui1YyfdxTmOBM224s8UEU': 'Mono'};448;918;-3768;386;116;581;397;169886;Mono;M;28;37;Europe;Band
3mYh6egfMyl0Dek8r9ciK6;You Should Hear How She Talks About You;{'78udmCDNaDu5jqfVnBqwia': 'Melissa Manchester'};753;834;-6516;115;212;293;852;131909;Melissa Manchester;F;45;35;North America;Solo
2ydUT1pFhuLDnouelIv4WH;The Rock Show;{'6FBDaR13swtiWwGhX1WQsP': 'blink-182'};41;959;-4563;869;324;0;83;193155;blink-182;M;82;66;North America;Band
5VBcEJ4mtXTmVEJtc7hx2g;Midnight at the Oasis;{'2VUiF0VFkXzB0DLg9AzrqT': 'Maria Muldaur'};705;499;-7969;265;409;659;391;98686;Maria Muldaur;F;38;40;North America;Solo
1htnmqG4C26nDLr7Hx50aR;You Lied To Your Daddy;{'4FSD5qtm70EBsOiLMN2eEe': 'The Tams'};782;371;-14501;639;597;0;828;120851;The Tams;M;40;6;North America;Band
0qAMjeQFyd1qD0LDiV8gWp;Black Horse And The Cherry Tree;{'5zzrJD2jXrE9dZ1AklRFcL': 'KT Tunstall'};748;786;-7788;641;328;0;917;104833;KT Tunstall;F;63;58;Europe;Solo
01MXkFA8sL7at6txavDErt;Making Love Out of Nothing at All;{'4xXCRXOfQKQ2gjWxNhNzYW': 'Air Supply'};388;72;-5541;33;202;288;554;141283;Air Supply;M;72;67;Australia;Band
2jTXdpZmF7YooCDzScVVp9;I Wanna Get Next To You;{'1OxJzMLmR9l5zPLap9OxuO': 'Rose Royce'};626;386;-11186;313;64;459;572;131383;Rose Royce;F;56;33;North America;Band
4iK3b3u7XdnC677gp9AaG9;Stop;{'5BcZ22XONcRoLhTbZRuME1': 'The Moody Blues'};735;475;-9193;419;726;0;8;112473;The Moody Blues;M;64;7;Europe;Band
72N7amFfbt9ysIoMV1qeXX;Married Men;{'13y0kncDD4J9wxCyfKr10W': 'Bette Midler'};807;669;-13603;515;318;333;944;127298;Bette Midler;F;61;0;North America;Solo
4kV6opXYLOjYswb9G9liIp;The Joker Went Wild;{'6YROFUbu5zRCHi2xkir5pk': 'Brian Hyland'};697;82;-6211;33;696;253;797;140089;Brian Hyland;M;51;29;North America;Solo
2aNLe4KxMByyqjhmVvR3or;Valley Girl;{'6ra4GIOgCZQZMOaUECftGN': 'Frank Zappa'};474;862;-10511;106;41;0;627;143856;Frank Zappa;M;62;32;North America;Solo
33Ac3dT2JHu0ljlPoGVYHT;The Seashores Of Old Mexico;{'5vngPClqofybhPERIqQMYd': 'George Strait'};496;579;-7429;336;164;679;499;156953;George Strait;M;76;46;North America;Solo
4Au7bCZlpYob8bqvY8nAmz;Get Up Remix;{'0OtigLoCgLYvXnMxbE5qH5': 'Lost Boyz'};927;58;-9839;199;893;218;767;97784;Lost Boyz;M;51;13;North America;Band
3m8lTUL5GxGUNSaycI77ND;Sunshine On My Shoulders;{'7EK1bQADBoqbYXnT4Cqv9w': 'John Denver'};322;168;-13893;336;915;223;259;14668;John Denver;M;73;56;North America;Solo
4aYys8eP8aGRKuaGLzomPP;Are You Ready?;{'0WNQHJ6HeMlIxyjPQ2PrF5': 'Pacific Gas & Electric'};604;625;-12339;646;448;975;811;137303;Pacific Gas & Electric;M;34;27;North America;Band
0IsHYGiXZkkx9xnguEZ0oD;25 or 6 to 4;{'3iDD7bnsjL9J4fO298r0L0': 'Chicago'};445;85;-634;67;11;38;402;147241;Chicago;M;73;34;North America;Band
6uPA79mjYERxMJiQOS4sgQ;Swept Away;{'3MdG05syQeRYPPcClLaUGl': 'Diana Ross'};713;902;-12435;39;233;19;883;119642;Diana Ross;F;73;28;North America;Solo
2xZPpUIcajScKX99PH0fD9;Iko Iko;{'7ICvZfP4VHAPZ5Wdt03772': 'The Dixie Cups'};918;489;-1385;193;413;655;962;100406;The Dixie Cups;F;51;51;North America;Band
01jIO8SJFnpSiNLH1JaBZ5;You;{'4tMm1dU6Gn04VAZ9ClHcIZ': 'Jacquees'};735;453;-8264;602;413;0;335;115002;Jacquees;M;76;70;North America;Solo
6irIqeLIhGTo2C5tIJbMua;Mr. Skin;{'0gEJraXeDAAZw4KPooZsx9': 'Spirit'};687;625;-9114;309;358;19;802;105107;Spirit;M;29;24;North America;Band
3zThdcaPn3U4Gmg5B0YV9w;Such a Woman;{'5HULdQEsHx1Wt5QWQjJgED': 'Tycoon'};507;564;-953;388;465;0;4;126734;Tycoon;M;8;10;North America;Solo
1e4rwBPVI32vZtTJu7mJ4J;Chun-Li;{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'};69;729;-508;372;276;508;478;12896;Nicki Minaj;F;92;71;North America;Solo
2SDx0PooHZI1SQKR0y44bs;Grace Kelly;{'5MmVJVhhYKQ86izuGHzJYA': 'MIKA'};675;828;-5799;454;242;102;669;122229;MIKA;M;71;66;Asia;Solo
0mOIj8tjNHcOBWSTGXmGVr;Doctor's Orders;{'7xcXR8rEj6eRPVMFjUNtBe': 'Carol Douglas'};638;712;-11103;658;499;667;917;126334;Carol Douglas;F;31;35;North America;Solo
7sapKrjDij2fpDVj0GxP66;She Will Be Loved;{'04gDigrS5kc9YWfZHwBETP': 'Maroon 5'};706;713;-5512;301;596;0;544;102037;Maroon 5;M;89;70;North America;Band
26arZyeKDvJc6pqjhayXNI;Hey Baby;{'21ysNsPzHdqYN2fQ75ZswG': 'Ted Nugent'};644;962;-5557;116;712;126;792;13024;Ted Nugent;M;62;42;North America;Solo
7vLDTtzi0BWLZEf5u7jXGE;I Want You To Meet My Baby;{'6HnHBbeScFiQKXt3sUQA3Z': 'Eydie Gormé'};485;729;-6517;308;326;965;715;78852;Eydie Gormé;F;58;2;North America;Solo
3U2GuH4vDa8wzuKDcLENOO;Charity Ball - Single Version;{'1Pag7p4HbSdZIDzgNLsk39': 'Fanny'};521;777;-9796;453;271;126;727;135491;Fanny;F;27;4;North America;Band
48dATiBT4oYjfj9Si2sjPk;Stay the Night;{'3iDD7bnsjL9J4fO298r0L0': 'Chicago'};691;67;-5337;331;201;351;748;84261;Chicago;M;73;31;North America;Band
7ILnNaMHB2H0p2oEH6sWYF;I Don't Want To Be A Lone Ranger;{'6uB4Ax6mlzohDTLqLOJ6Vl': 'Johnny Guitar Watson'};0.692;0.481;-10.337;0.0656;0.281;0;0.599;98.362;Johnny Guitar Watson;M;40;21;North America;Solo
0OC93rRKGSNtEucTlLRAOI;How Does It Feel to Be Back;{'77tT1kLj6mCWtFNqiOmP9H': 'Daryl Hall & John Oates'};615;541;-11379;388;301;0;811;116521;Daryl Hall & John Oates;M;77;33;North America;Band
4LxjagX6D8MxMaoTmqpQ8Y;Mad;{'21E3waRsmPlU7jZsS13rcj': 'Ne-Yo'};734;648;-537;349;703;0;634;129958;Ne-Yo;M;81;62;North America;Solo
2bS2tETCzUmjALnXEvhOGo;Lotta Love;{'0NCXrh1XOnHNp4mM0JUFJw': 'Nicolette Larson'};646;406;-15616;264;159;114;895;113708;Nicolette Larson;F;43;47;North America;Solo
2ia7iiEtpiOL2ZVuWxBZGB;I Will Never Let You Down;{'5CCwRZC6euC8Odo6y9X8jr': 'Rita Ora'};753;801;-3215;296;403;0;794;128011;Rita Ora;F;86;65;Europe;Solo
360MwBaZ7xdIOMFlft5tCL;Disco 9000;{'4OGuNAnRFWZOgOA2d51taz': 'Johnnie Taylor'};586;7;-10127;555;141;0;831;97352;Johnnie Taylor;M;50;6;North America;Solo
6nGwWIh0ATJqK9cXbLqDw8;Everyone Falls in Love;{'4mVpYIVAOE8sEdYuL8HDpd': 'Tanto Metro & Devonte'};754;702;-8033;429;275;0;736;95998;Tanto Metro & Devonte;M;47;52;North America;Band
1ea97AUSazu2QZw9BnHJqK;Gucci Gucci;{'51xJF4OqJPHWop1fv0VVyd': 'Kreayshawn'};712;924;-2802;683;165;177;901;77508;Kreayshawn;F;49;50;North America;Solo
61AK5ICbKk20h1dFS3mXuu;Deacon Blues;{'6P7H3ai06vU1sGvdpBwDmE': 'Steely Dan'};745;586;-12487;359;457;295;604;115857;Steely Dan;M;72;48;North America;Band
6o8FFvTMZFCCf9fB4bhXWn;He Wore the Green Beret;{'2cJ3V3p94vWT3fNXGAOBXe': 'Nancy Ames'};445;465;-9614;323;768;104;832;81437;Nancy Ames;F;13;1;North America;Solo
4jkn5PRfAJoKfXF0OPL7n7;That's The Way I've Always Heard It Should Be;{'4FtSnMlCVxCswABUmdhwpm': 'Carly Simon'};4;897;-19012;288;938;521;24;70387;Carly Simon;F;67;45;North America;Solo
1F898dzpPq7Erdd8pDgUad;Neon Rainbow - Remastered;{'3KGQvnOoqUHi3KxKQMZtXr': 'The Box Tops'};56;339;-12303;338;771;589;443;116868;The Box Tops;M;55;28;North America;Band
446Opstox0MKqjsstafSRH;Broken;{'5PokPZn11xzZXyXSfnvIM3': 'Lifehouse'};533;723;-5692;376;121;0;451;130685;Lifehouse;M;70;47;North America;Band
5D4PpTFNB2Eiwg8Wy7LK8U;You Don't Love Me;{'6mLXvSt7Xxy2r9uBba1O6Z': 'Dawn Penn'};0.79;0.436;-10.918;0.154;0.00757;0.0262;0.713;80.979;Dawn Penn;F;53;29;North America;Solo
6sSDEFMeyf16WRDLRCXwTc;Absolute;{'0zOcE3mg9nS6l3yxt1Y0bK': 'The Fray'};413;836;-5593;371;316;0;503;140515;The Fray;M;75;41;North America;Band
12ce8QZpW9GdN5rf0H8JlX;Just A Little Bit Of You;{'3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'};758;604;-1252;366;485;0;95;110252;Michael Jackson;M;85;23;North America;Solo
3Ow83W1UJl7toY1S8zmc1A;Just Don't Want to Be Lonely - Single Version;{'3UxJwjLkGvAlRi7NbYekGI': 'Ronnie Dyson'};549;444;-1288;279;247;114;681;148996;Ronnie Dyson;M;27;20;North America;Solo
658FEXDknBDQDPBNN9Mhy6;Running Away;{'2MqhkhX4npxDZ62ObR5ELO': 'Hoobastank'};608;801;-5452;376;11;811;544;10025;Hoobastank;M;69;49;North America;Band
71nmjdJx3VPKURkOCL6fKT;All Over the World;{'7jefIIksOi1EazgRTfW2Pk': 'Electric Light Orchestra'};661;751;-8052;437;359;0;796;123894;Electric Light Orchestra;M;76;46;Europe;Band
4jPm4ND2uGlO7qPdqx83uu;Ob-La-Di Ob-La-Da;{'10TSIJnyUcowWhpjj59gHB': 'Arthur Conley'};0.839;0.772;-7.197;0.0345;0.107;0;0.971;122.233;Arthur Conley;M;51;17;North America;Solo
4wTChU0tU44TAMC0xcQizi;Fine By Me;{'2oX42qP5ineK3hrhBECLmj': 'Andy Grammer'};583;791;-4087;318;877;0;878;89993;Andy Grammer;M;78;62;North America;Solo
7mmhMfqs3knRMMlvnMPTHn;Simply Irresistible;{'530Sdm7eqqzWBdDmILMgnu': 'Robert Palmer'};645;933;-6955;532;129;103;695;142615;Robert Palmer;M;64;48;Europe;Solo
2jWmwKhTJIvruGqRq7BJLZ;Willow Weep For Me;{'2UQwwYBLBvtpGHTMYzTgHi': 'Chad & Jeremy'};413;304;-16244;331;829;0;424;115774;Chad & Jeremy;M;48;23;Europe;Band
5qN4HFkapdAOV94XPryVof;Black Panther;{'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'};618;582;-9454;297;625;384;48;90035;Kendrick Lamar;M;90;57;North America;Solo
65w2m9vx9Zvwx1LIgF3HeE;Me (Without You);{'4YPqbAiLzBg5DIfsgQZ8QK': 'Andy Gibb'};371;277;-12222;335;671;109;663;128803;Andy Gibb;M;55;13;Australia;Solo
0VXwAq5OzBM0XLUaeQaA6x;Harlem Shuffle;{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'};741;943;-3682;692;101;591;746;121755;The Rolling Stones;M;84;34;North America;Band
6JjjXqCKZFl3dDfQQKn9qs;Babel;{'3gd8FJtBJtkRxdfbTu19U2': 'Mumford & Sons'};4;845;-5901;537;276;229;691;81133;Mumford & Sons;M;80;51;Europe;Band
6FDrn47S3Q4s9rhLHm4um0;Could It Be Magic;{'3alW3LYQS8K29z8C8NSLIX': 'Barry Manilow'};315;506;-7283;347;85;405;291;122913;Barry Manilow;M;66;45;North America;Solo
4p4YiROw0qF059Mcstu8rl;Bang Bang;{'1VaIDrxow5xfLmB9R26JVZ': 'Danger Danger'};605;937;-7841;621;1;0;617;126978;Danger Danger;M;46;38;North America;Band
6fA7akEuTUL3dW1V0GELaZ;Bent;{'3Ngh2zDBRPEriyxQDAMKd1': 'Matchbox Twenty'};518;83;-6814;386;404;385;527;95468;Matchbox Twenty;M;71;51;North America;Band
6jCRf7ufHUoRy24XR3NVbX;Talk to Me;{'46CH1Gp8l8QVly8bpG9JFG': 'Anita Baker'};618;616;-7986;267;348;0;282;94114;Anita Baker;F;61;16;North America;Solo
7Ewz6bJ97vUqk5HdkvguFQ;Heaven;{'3Z02hBLubJxuFJfhacLSDc': 'Bryan Adams'};382;589;-7315;267;465;0;335;140059;Bryan Adams;M;78;74;North America;Solo
29s6QBRrKNZwkbdkRPWkjK;Shoot Your Shot;{'1rHh0AI30JhKrbzKIFjFNd': 'Jr. Walker & The All Stars'};674;661;-837;514;482;0;802;116654;Jr. Walker & The All Stars;M;61;35;North America;Band
2NdWzMVHonZtbdRxL1leQb;Sit Down, I Think I Love You;{'0RMmoLhiIGyaVI6icgcJU9': 'The Mojo Men'};0.667;0.654;-9.314;0.0357;0.15;0;0.857;118.663;The Mojo Men;M;19;0;North America;Band
2VAK1wpNtziRwQrJxg0eQe;Little Walter;{'7vWlb4pM85jCHvV771qZZW': 'Tony! Toni! Toné!'};717;591;-13992;453;493;102;873;107195;Tony! Toni! Toné!;M;61;27;North America;Band
7tOEXhPdFosbBcQrAISAfl;I Want To Come Over;{'01Ppu7N8uYJI8SAONo2YZA': 'Melissa Etheridge'};548;496;-9843;309;565;174;541;113631;Melissa Etheridge;F;57;43;North America;Solo
